EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,POC,POC_FLAG_W,PON,PON_FLAG_W,FUCO,FUCO_FLAG_W,ALPHA-BETA-CAR,ALPHA-BETA-CAR_FLAG_W,ALLO,ALLO_FLAG_W,BUT-FUCO,BUT-FUCO_FLAG_W,CHL_C1C2,CHL_C1C2_FLAG_W,CHL_C3,CHL_C3_FLAG_W,CHLIDE_A,CHLIDE_A_FLAG_W,DIADINO,DIADINO_FLAG_W,DIATO,DIATO_FLAG_W,DV_CHL_A,DV_CHL_A_FLAG_W,DV_CHL_B,DV_CHL_B_FLAG_W,GYRO,GYRO_FLAG_W,HEX-FUCO,HEX-FUCO_FLAG_W,LUT,LUT_FLAG_W,MV_CHL_A,MV_CHL_A_FLAG_W,MV_CHL_B,MV_CHL_B_FLAG_W,NEO,NEO_FLAG_W,PERID,PERID_FLAG_W,PHIDE_A,PHIDE_A_FLAG_W,PHYTIN_A,PHYTIN_A_FLAG_W,PRAS,PRAS_FLAG_W,TOT_CHL_A,TOT_CHL_A_FLAG_W,TOT_CHL_B,TOT_CHL_B_FLAG_W,TOT_CHL_C,TOT_CHL_C_FLAG_W,VIOLA,VIOLA_FLAG_W,ZEA,ZEA_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,uG/KG,,ug/kg,,NMOL/KG,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,DEG C
06AQ20141202,        A12,      16,          1,         12,2,20141212,       0915,   -56.9280,     0.0010,       4155,   911.1,   0.4562,  34.6846,2,  34.6852,2,    202.9,2,   210.1,2,  116.64,2,   32.74,2,    0.00,2,    2.27,2,  2268.9,2,  2358.0,2,   7.5805,2,    25.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.4132
06AQ20141202,        A12,      16,          1,         11,2,20141212,       0912,   -56.9280,     0.0010,       4155,  1011.4,   0.4095,  34.6835,2,  34.6833,2,    203.5,2,   210.0,2,  119.08,2,   32.73,2,    0.00,2,    2.27,2,  2267.0,2,  2355.3,2,   7.5801,2,    25.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.3613
06AQ20141202,        A12,      16,          1,         10,2,20141212,       0908,   -56.9280,     0.0010,       4155,  1214.4,   0.2976,  34.6795,2,  34.6797,2,    205.7,2,   212.2,2,  121.91,2,   32.91,2,    0.00,2,    2.28,2,  2268.9,2,  2355.8,2,   7.5799,2,    25.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.2387
06AQ20141202,        A12,      16,          1,          9,2,20141212,       0902,   -56.9280,     0.0010,       4155,  1519.6,   0.1795,  34.6752,2,  34.6754,2,    208.4,2,   214.5,2,  123.08,2,   32.85,2,    0.00,2,    2.29,2,  2269.6,2,  2354.4,2,   7.5788,2,    25.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.1032
06AQ20141202,        A12,      16,          1,          8,2,20141212,       0858,   -56.9280,     0.0010,       4155,  1723.0,   0.0940,  34.6719,2,  34.6720,2,    213.1,2,   220.1,2,  124.64,2,   32.66,2,    0.00,2,    2.28,2,  2266.8,2,  2355.7,2,   7.5846,2,    25.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.0057
06AQ20141202,        A12,      16,          1,          7,2,20141212,       0852,   -56.9280,     0.0010,       4155,  2027.8,  -0.0073,  34.6679,2,  34.6679,2,    216.8,2,   222.6,2,  125.52,2,   32.55,2,    0.00,2,    2.29,2,  2264.6,2,  2354.7,2,   7.5859,2,    25.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.1149
06AQ20141202,        A12,      16,          1,          6,2,20141212,       0847,   -56.9280,     0.0010,       4155,  2230.5,  -0.0668,  34.6658,2,  34.6654,2,    219.6,2,   227.0,2,  126.40,2,   32.47,2,    0.00,2,    2.28,2,  2265.1,2,  2355.2,2,   7.5889,2,    25.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.1879
06AQ20141202,        A12,      16,          1,          5,2,20141212,       0841,   -56.9280,     0.0010,       4155,  2537.2,  -0.1521,  34.6623,2,  34.6622,2,    224.1,2,   232.5,2,  126.60,2,   32.65,2,    0.00,2,    2.26,2,  2260.4,2,  2355.1,2,   7.5931,2,    25.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.2946
06AQ20141202,        A12,      16,          1,          4,2,20141212,       0835,   -56.9280,     0.0010,       4155,  2845.2,  -0.2012,  34.6600,2,  34.6593,2,    227.4,2,   235.1,2,  125.62,2,   32.55,2,    0.00,2,    2.26,2,  2259.8,2,  2353.5,2,   7.5957,2,    25.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.3672
06AQ20141202,        A12,      16,          1,          3,2,20141212,       0831,   -56.9280,     0.0010,       4155,  3048.9,  -0.2178,  34.6593,2,  34.6580,2,    228.7,2,   237.1,2,  126.31,2,   32.35,2,    0.00,2,    2.26,2,  2262.2,2,  2352.6,2,   7.5973,2,    25.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.4004
06AQ20141202,        A12,      16,          1,          2,2,20141212,       0821,   -56.9280,     0.0010,       4155,  3279.1,  -0.2481,  34.6578,2,  34.6567,2,    231.0,2,   239.8,2,  125.72,2,   32.30,2,    0.00,2,    2.26,2,  2259.3,2,  2352.6,2,   7.5987,2,    25.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.4498
06AQ20141202,        A12,      16,          1,          1,2,20141212,       0813,   -56.9280,     0.0010,       4155,  3669.8,  -0.2798,  34.6553,2,  34.6542,2,    233.9,2,   241.6,2,  124.65,2,   32.30,2,    0.00,2,    2.25,2,  2261.3,2,  2351.6,2,   7.6008,6,    25.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.5161
06AQ20141202,        A12,      19,          1,         24,2,20141212,       0101,   -58.0005,     0.0010,       4583,    15.2,  -0.9788,  34.0890,2,-999.0000,9,    350.2,2,   357.9,2,   67.67,2,   25.72,2,    0.19,2,    1.73,2,  2194.2,2,  2319.2,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.9792
06AQ20141202,        A12,      19,          1,         23,2,20141212,       0101,   -58.0005,     0.0010,       4583,    25.1,  -0.9882,  34.0883,2,-999.0000,9,    349.8,2,   356.7,2,   67.87,2,   25.78,2,    0.20,2,    1.71,2,  2192.8,2,  2314.7,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.9888
06AQ20141202,        A12,      19,          1,         22,2,20141212,       0101,   -58.0005,     0.0010,       4583,    25.5,  -0.9868,  34.0882,2,-999.0000,9,    350.3,2,   356.7,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,  2192.8,2,  2314.7,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.9875
06AQ20141202,        A12,      19,          1,         21,2,20141212,       0059,   -58.0005,     0.0010,       4583,    50.5,  -1.1296,  34.0929,2,-999.0000,9,    344.6,2,   350.4,2,   68.75,2,   26.26,2,    0.21,2,    1.81,2,  2197.5,2,  2315.8,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -1.1309
06AQ20141202,        A12,      19,          1,         20,2,20141212,       0057,   -58.0005,     0.0010,       4583,   101.2,  -1.3388,  34.3281,2,-999.0000,9,    290.4,2,   296.3,2,   76.84,2,   29.15,2,    0.15,2,    2.05,2,  2225.3,2,  2329.9,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -1.3412
06AQ20141202,        A12,      19,          1,         19,2,20141212,       0056,   -58.0005,     0.0010,       4583,   151.9,   0.4982,  34.5669,2,-999.0000,9,    213.3,2,   215.6,2,   89.51,2,   32.32,2,    0.01,2,    2.24,2,  2250.8,2,  2345.1,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.4920
06AQ20141202,        A12,      19,          1,         18,2,20141212,       0054,   -58.0005,     0.0010,       4583,   202.2,   1.1170,  34.6483,2,-999.0000,9,    193.3,2,   197.7,2,   95.27,2,   32.73,2,    0.00,2,    2.25,2,  2256.0,2,  2345.0,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   1.1076
06AQ20141202,        A12,      19,          1,         17,2,20141212,       0051,   -58.0005,     0.0010,       4583,   303.1,   0.9824,  34.6717,2,-999.0000,9,    196.0,2,   201.0,2,  100.24,2,   32.20,2,    0.00,2,    2.24,2,  2259.4,2,  2353.7,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.9684
06AQ20141202,        A12,      19,          1,         16,2,20141212,       0049,   -58.0005,     0.0010,       4583,   403.4,   0.8534,  34.6809,2,-999.0000,9,    197.6,2,   202.8,2,  104.63,2,   32.32,2,    0.00,2,    2.24,2,  2258.4,2,  2356.9,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.8348
06AQ20141202,        A12,      19,          1,         15,2,20141212,       0045,   -58.0005,     0.0010,       4583,   606.1,   0.6308,  34.6830,2,-999.0000,9,    198.6,2,   205.2,2,  110.49,2,   32.61,2,    0.00,2,    2.26,2,  2259.6,2,  2357.3,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.6030
06AQ20141202,        A12,      19,          1,         14,2,20141212,       0037,   -58.0005,     0.0010,       4583,   809.2,   0.5206,  34.6846,2,-999.0000,9,    198.2,2,   202.6,2,  113.32,2,   32.83,2,    0.00,2,    2.28,2,  2264.4,2,  2357.9,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.4827
06AQ20141202,        A12,      19,          1,         13,2,20141212,       0035,   -58.0005,     0.0010,       4583,   910.0,   0.4610,  34.6842,2,-999.0000,9,    198.1,2,   203.3,2,  116.05,2,   33.05,2,    0.00,2,    2.29,2,  2264.1,2,  2356.3,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.4180
06AQ20141202,        A12,      19,          1,         12,2,20141212,       0032,   -58.0005,     0.0010,       4583,  1011.3,   0.4298,  34.6839,2,-999.0000,9,    199.3,2,   205.0,2,  118.69,2,   33.17,2,    0.00,2,    2.28,2,  2263.1,2,  2358.6,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.3814
06AQ20141202,        A12,      19,          1,         11,2,20141212,       0028,   -58.0005,     0.0010,       4583,  1214.9,   0.3314,  34.6808,2,-999.0000,9,    202.6,2,   208.7,2,  119.76,2,   33.09,2,    0.00,2,    2.29,2,  2262.3,2,  2358.2,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.2721
06AQ20141202,        A12,      19,          1,         10,2,20141212,       0022,   -58.0005,     0.0010,       4583,  1519.8,   0.1934,  34.6760,2,-999.0000,9,    206.3,2,   212.9,2,  123.96,2,   33.13,2,    0.00,2,    2.30,2,  2263.2,2,  2358.6,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.1169
06AQ20141202,        A12,      19,          1,          9,2,20141212,       0015,   -58.0005,     0.0010,       4583,  1825.9,   0.0752,  34.6712,2,-999.0000,9,    212.2,2,   221.0,2,  124.45,2,   32.91,2,    0.00,2, -999.00,5,  2260.8,2,  2357.3,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.0197
06AQ20141202,        A12,      19,          1,          8,2,20141212,       0011,   -58.0005,     0.0010,       4583,  2029.3,   0.0128,  34.6689,2,-999.0000,9,    214.6,2,   222.9,2,  124.35,2,   32.76,2,    0.00,2,    2.32,2,  2259.4,2,  2356.7,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.0952
06AQ20141202,        A12,      19,          1,          7,2,20141212,       0004,   -58.0005,     0.0010,       4583,  2334.6,  -0.0799,  34.6652,2,-999.0000,9,    219.6,2,   228.3,2,  125.13,2,   32.54,2,    0.00,2,    2.27,2,  2256.7,2,  2356.2,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.2084
06AQ20141202,        A12,      19,          1,          6,2,20141212,       0000,   -58.0005,     0.0010,       4583,  2539.6,  -0.1290,  34.6633,2,-999.0000,9,    222.0,2,   231.8,2,  124.74,2,   32.49,2,    0.00,2,    2.27,2,  2256.2,2,  2356.6,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.2722
06AQ20141202,        A12,      19,          1,          5,2,20141212,       2353,   -58.0005,     0.0010,       4583,  2844.0,  -0.1852,  34.6612,2,-999.0000,9,    226.0,2,   234.6,2,  123.67,2,   32.62,2,    0.00,2,    2.27,2,  2253.0,2,  2350.3,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.3514
06AQ20141202,        A12,      19,          1,          4,2,20141212,       2349,   -58.0005,     0.0010,       4583,  3050.4,  -0.2204,  34.6592,2,-999.0000,9,    228.1,2,   236.3,2,  126.01,2,   32.62,2,    0.00,2,    2.25,2,  2253.6,2,  2356.9,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.4030
